Date,Open,High,Low,Close,Adj Close,Volume
2004-06-28,28.260000,28.780001,27.920000,27.990000,19.057262,4034500
2004-07-05,28.049999,28.080000,27.750000,28.049999,19.098118,2083900
2004-07-12,28.049999,28.480000,27.799999,28.129999,19.152576,4340700
2004-07-19,28.049999,28.389999,27.360001,27.510000,18.730442,4316400
2004-07-26,27.700001,28.020000,27.260000,27.860001,18.968754,3714500
2004-08-02,27.760000,28.049999,26.670000,26.709999,18.185757,4873400
2004-08-09,26.549999,27.219999,26.549999,26.740000,18.206196,4742700
2004-08-16,26.700001,27.650000,26.700001,27.590000,18.784929,2588600
2004-08-23,27.850000,27.969999,27.500000,27.900000,18.995983,1548200
2004-08-30,27.670000,28.389999,27.549999,28.190001,19.193432,2584300
2004-09-06,28.389999,28.500000,28.049999,28.360001,19.309183,2141400
2004-09-13,28.500000,28.639999,28.150000,28.590000,19.465778,3514400
2004-09-20,28.600000,28.639999,27.700001,27.980000,19.117142,1378900
2004-09-27,27.820000,28.790001,27.600000,28.780001,19.663740,5851900
2004-10-04,28.920000,29.000000,28.240000,28.370001,19.383608,2734700
2004-10-11,28.420000,28.580000,27.500000,28.139999,19.226460,5102800
2004-10-18,27.879999,28.389999,27.700001,27.780001,18.980494,5068400
2004-10-25,27.690001,28.700001,27.580000,28.670000,19.588583,4021200
2004-11-01,28.730000,29.940001,28.590000,29.820000,20.374313,3650800
2004-11-08,29.950001,30.600000,29.730000,30.559999,20.879917,4604100
2004-11-15,30.410000,30.889999,30.290001,30.360001,20.743258,4705500
2004-11-22,30.150000,30.650000,30.100000,30.520000,20.852583,768200
2004-11-29,30.299999,31.030001,30.180000,30.889999,21.105381,1600000
2004-12-06,30.719999,30.930000,30.340000,30.850000,21.078043,2826400
2004-12-13,30.950001,31.350000,30.500000,30.920000,21.125877,4525500
2004-12-20,31.049999,31.350000,30.850000,31.250000,21.458952,1427400
2004-12-27,31.450001,31.450001,31.049999,31.070000,21.335352,804000
2005-01-03,31.250000,31.290001,30.100000,30.170000,20.717331,3704000
2005-01-10,30.250000,30.379999,29.799999,30.090000,20.662390,2181100
2005-01-17,29.700001,30.219999,29.490000,29.510000,20.264116,2520900
2005-01-24,29.549999,29.980000,29.389999,29.809999,20.470125,2526100
2005-01-31,29.790001,30.459999,29.790001,30.450001,20.909599,2850700
2005-02-07,30.299999,30.719999,30.250000,30.620001,21.026344,1578800
2005-02-14,30.780001,30.850000,30.400000,30.500000,20.943937,1725800
2005-02-21,30.240000,30.750000,29.809999,30.730000,21.101871,2761200
2005-02-28,30.700001,31.340000,30.389999,31.240000,21.452078,2355600
2005-03-07,31.400000,31.500000,30.930000,31.020000,21.301003,2489800
2005-03-14,30.950001,31.350000,30.440001,30.580000,20.998871,4392600
2005-03-21,30.690001,30.910000,30.299999,30.469999,20.996626,2479000
2005-03-28,30.549999,30.650000,29.900000,30.139999,20.769239,3536500
2005-04-04,30.110001,30.540001,29.920000,30.209999,20.817469,2182500
2005-04-11,30.490000,30.570000,28.950001,28.950001,19.949211,4020400
2005-04-18,28.900000,29.799999,28.799999,29.290001,20.183514,4734900
2005-04-25,29.559999,29.700001,28.900000,29.320000,20.204180,6340700
2005-05-02,29.490000,29.700001,29.139999,29.580000,20.383345,3786700
2005-05-09,29.410000,29.900000,28.959999,29.170000,20.100811,8287500
2005-05-16,29.100000,30.330000,29.100000,30.260000,20.851923,9919500
2005-05-23,30.100000,30.780001,30.049999,30.330000,20.900166,6512200
2005-05-30,30.219999,30.440001,30.129999,30.219999,20.824368,1209200
2005-06-06,30.209999,30.629999,29.990000,30.150000,20.776125,3043000
2005-06-13,30.170000,30.480000,29.940001,30.360001,20.920835,3255100
2005-06-20,30.170000,30.360001,29.120001,29.290001,20.233776,5688900
2005-06-27,29.340000,29.799999,29.129999,29.480000,20.365023,3632100
2005-07-04,29.490000,29.820000,28.830000,29.820000,20.599905,4265300
2005-07-11,29.700001,30.420000,29.650000,30.030001,20.744970,3557700
2005-07-18,29.870001,30.690001,29.850000,30.500000,21.069658,3988000
2005-07-25,30.450001,30.760000,30.280001,30.500000,21.069658,3977200
2005-08-01,30.580000,30.610001,30.000000,30.020000,20.738068,3800800
2005-08-08,30.070000,30.500000,29.950001,30.270000,20.910763,2868100
2005-08-15,30.190001,30.400000,29.860001,30.049999,20.758795,3433400
2005-08-22,30.030001,30.320000,29.580000,29.620001,20.461735,3416800
2005-08-29,29.620001,29.870001,29.150000,29.760000,20.558455,4629500
2005-09-05,29.650000,30.260000,29.650000,30.230000,20.883133,3265300
2005-09-12,30.150000,30.420000,29.860001,30.110001,20.800234,4810800
2005-09-19,30.020000,30.059999,29.299999,29.750000,20.632643,8500000
2005-09-26,29.799999,30.160000,29.559999,30.160000,20.916998,4387600
2005-10-03,30.260000,30.260000,29.330000,29.799999,20.667324,13699300
2005-10-10,29.770000,29.770000,29.180000,29.629999,20.549416,8591800
2005-10-17,29.879999,30.040001,29.240000,29.290001,20.313622,8002500
2005-10-24,29.299999,29.889999,29.120001,29.650000,20.563293,5879200
2005-10-31,29.719999,30.209999,29.480000,30.090000,20.868446,4303100
2005-11-07,30.200001,30.580000,29.959999,30.530001,21.173611,1914100
2005-11-14,30.520000,31.370001,30.490000,31.299999,21.707621,3137500
2005-11-21,31.309999,31.799999,31.250000,31.610001,21.922615,3360500
2005-11-28,31.629999,31.860001,31.240000,31.690001,21.978100,3184500
2005-12-05,31.469999,31.969999,31.090000,31.450001,21.811661,6961700
2005-12-12,31.650000,31.910000,31.330000,31.670000,21.964235,5361800
2005-12-19,31.600000,31.900000,31.270000,31.840000,22.214817,2558400
2005-12-26,31.889999,32.029999,31.389999,31.420000,21.921793,2037400
2006-01-02,31.170000,31.889999,31.120001,31.780001,22.172956,5470400
2006-01-09,31.650000,32.049999,31.410000,31.620001,22.061323,4513100
2006-01-16,31.870001,31.870001,30.900000,30.959999,21.600840,5885100
2006-01-23,31.000000,31.680000,30.950001,31.620001,22.061323,5185100
2006-01-30,31.510000,31.850000,31.360001,31.440001,21.935741,5494300
2006-02-06,31.389999,31.959999,31.250000,31.860001,22.228767,3624900
2006-02-13,31.830000,32.590000,31.580000,32.540001,22.703213,3406200
2006-02-20,32.599998,32.799999,32.320000,32.660000,22.786936,3566700
2006-02-27,32.950001,33.000000,32.209999,32.740002,22.842752,3768300
2006-03-06,32.939999,33.040001,32.250000,32.849998,22.919489,7041400
2006-03-13,32.950001,33.860001,32.750000,33.790001,23.575338,4604100
2006-03-20,33.990002,34.099998,33.520000,33.680000,23.586887,4738200
2006-03-27,33.709999,33.970001,33.450001,33.799999,23.670925,3902400
2006-04-03,34.009998,34.480000,33.799999,33.950001,23.775970,4500800
2006-04-10,33.910000,34.029999,33.619999,33.860001,23.712954,2773500
2006-04-17,33.919998,35.119999,33.560001,34.889999,24.434273,4599700
2006-04-24,34.849998,35.049999,34.410000,34.529999,24.182159,7729200
2006-05-01,34.450001,35.730000,34.450001,35.680000,24.987526,5133000
2006-05-08,35.520000,36.020000,34.900002,34.930000,24.462292,6484600
2006-05-15,34.730000,35.270000,33.750000,34.040001,23.839001,9003600
2006-05-22,33.790001,34.240002,33.349998,34.139999,23.909027,7820300
2006-05-29,34.160000,34.500000,33.669998,34.340000,24.049097,8691800
